0.05,-0.21,-0.17,9.78,-29.13,-24.55,3.91,-0.06,-0.06,-0.06,10
0.05,-0.23,-0.17,9.84,-29.85,-25.95,3.08,-0.13,0.25,0.06,10
0.05,-0.19,-0.17,9.80,-29.37,-25.25,4.80,0.00,0.19,0.00,10
0.05,-0.23,-0.16,9.74,-29.85,-25.25,3.50,-0.25,0.13,0.13,10
0.05,-0.25,-0.17,9.80,-30.09,-23.26,3.50,-0.13,-0.06,0.00,10
0.05,-0.25,-0.16,9.78,-29.37,-25.95,3.91,-0.06,0.06,0.25,10
0.05,-0.23,-0.16,9.80,-30.77,-27.36,4.39,-0.19,0.06,0.06,10
0.05,-0.21,-0.17,9.76,-29.61,-27.36,3.50,0.13,-0.19,0.13,10
0.05,-0.23,-0.17,9.78,-31.26,-25.25,3.91,-0.06,0.06,0.00,10
0.05,-0.23,-0.17,9.78,-29.85,-27.36,4.80,-0.13,0.00,0.06,10
0.05,-0.21,-0.17,9.80,-29.61,-27.36,3.91,0.00,-0.06,0.06,10
0.05,-0.21,-0.16,9.74,-30.09,-27.36,3.98,0.00,-0.06,0.19,10
0.05,-0.21,-0.17,9.84,-30.29,-24.55,3.91,0.00,0.00,0.06,10
0.05,-0.21,-0.17,9.74,-28.64,-26.66,5.69,-0.06,-0.13,0.06,10
0.05,-0.19,-0.17,9.74,-30.29,-22.55,1.85,-0.13,0.06,0.00,10
0.05,-0.25,-0.17,9.78,-29.61,-25.25,3.91,-0.06,0.06,-0.06,10
0.05,-0.19,-0.17,9.80,-30.09,-24.55,3.08,-0.06,0.06,0.25,10
0.05,-0.21,-0.17,9.74,-30.29,-25.95,3.98,-0.19,0.19,0.13,10
0.05,-0.25,-0.17,9.78,-30.09,-26.66,3.91,0.06,0.06,0.06,10
0.05,-0.23,-0.17,9.78,-31.02,-22.55,2.67,0.00,-0.06,-0.06,10
0.05,-0.23,-0.16,9.76,-29.85,-26.66,5.62,-0.06,0.06,-0.06,10
0.05,-0.21,-0.16,9.76,-30.29,-25.25,3.56,0.06,0.00,-0.06,10
0.05,-0.19,-0.17,9.80,-30.29,-23.26,3.08,-0.06,0.00,0.13,10
0.05,-0.25,-0.16,9.78,-29.13,-25.25,3.08,0.19,0.00,0.13,10
0.05,-0.23,-0.17,9.76,-30.29,-25.25,5.21,-0.25,0.19,0.19,10
0.05,-0.19,-0.17,9.82,-30.09,-25.25,3.08,-0.06,0.00,0.00,10
0.05,-0.23,-0.17,9.80,-30.09,-22.55,3.91,-0.31,-0.06,0.00,10
0.05,-0.23,-0.17,9.82,-29.37,-27.36,4.80,-0.06,-0.06,0.00,10
0.05,-0.21,-0.16,9.80,-28.64,-23.26,3.56,0.00,0.00,0.00,10
0.05,-0.21,-0.17,9.80,-29.85,-24.66,2.67,-0.19,0.13,0.13,10
0.05,-0.25,-0.16,9.78,-29.85,-25.25,3.98,0.06,0.00,0.19,10
0.05,-0.23,-0.17,9.78,-29.37,-25.25,4.80,-0.06,0.06,0.06,10
0.05,-0.21,-0.17,9.76,-28.88,-25.95,3.91,0.00,0.06,0.19,10
0.05,-0.19,-0.17,9.80,-30.09,-25.95,4.39,-0.13,0.13,0.00,10
0.05,-0.19,-0.16,9.78,-29.37,-28.76,5.21,0.00,0.06,0.13,10
0.05,-0.23,-0.17,9.76,-29.13,-25.25,4.39,0.00,0.19,0.00,10
0.05,-0.21,-0.16,9.82,-30.09,-25.25,3.50,-0.06,0.00,-0.06,10
0.05,-0.23,-0.16,9.76,-30.53,-25.25,3.08,-0.06,-0.06,0.00,10
0.05,-0.25,-0.16,9.78,-30.29,-25.25,5.21,-0.06,0.00,0.06,10
0.05,-0.19,-0.16,9.78,-29.37,-23.96,3.98,-0.31,0.00,0.13,10
0.05,-0.23,-0.16,9.78,-29.61,-23.26,3.50,-0.13,0.13,0.13,10
0.05,-0.23,-0.17,9.80,-30.09,-28.76,3.98,0.00,0.19,0.06,10
0.05,-0.19,-0.17,9.76,-30.29,-23.26,4.39,0.06,0.13,0.13,10
0.05,-0.23,-0.17,9.80,-29.37,-23.26,4.39,0.13,0.06,0.13,10
0.05,-0.23,-0.17,9.76,-29.61,-25.95,4.39,-0.25,0.13,0.13,10
0.05,-0.19,-0.16,9.80,-29.61,-27.36,5.28,0.06,-0.06,0.13,10
0.05,-0.21,-0.17,9.82,-30.29,-21.85,3.50,0.06,0.19,0.06,10
0.05,-0.23,-0.17,9.76,-30.29,-26.66,4.80,-0.06,0.06,0.06,10
0.05,-0.21,-0.17,9.78,-30.09,-28.06,2.26,0.00,0.00,0.13,10
0.05,-0.21,-0.17,9.78,-29.61,-24.66,4.39,0.00,0.13,0.19,10
0.05,-0.21,-0.16,9.78,-30.77,-23.26,4.39,0.13,0.06,0.06,10
0.05,-0.25,-0.16,9.76,-30.29,-24.55,3.91,-0.19,0.13,0.19,10
0.05,-0.21,-0.16,9.82,-28.88,-28.06,6.10,0.06,-0.06,0.13,10
0.05,-0.25,-0.17,9.74,-29.37,-26.66,3.98,-0.19,0.06,-0.13,10
0.05,-0.21,-0.17,9.80,-29.85,-24.55,4.39,-0.06,-0.06,0.00,10
0.05,-0.19,-0.16,9.80,-30.09,-26.66,3.50,-0.13,0.13,0.00,10
0.05,-0.19,-0.17,9.78,-29.61,-27.36,4.39,-0.13,0.06,0.13,10
0.05,-0.23,-0.17,9.78,-29.85,-25.95,4.04,0.00,-0.06,0.06,10
0.05,-0.17,-0.16,9.76,-30.29,-21.15,4.39,0.06,0.00,0.06,10
0.05,-0.21,-0.17,9.80,-29.61,-26.66,5.28,0.00,-0.06,0.00,10
0.05,-0.21,-0.17,9.80,-30.09,-23.96,3.50,0.00,-0.06,0.06,10
0.05,-0.21,-0.17,9.80,-29.85,-25.95,3.98,0.13,0.06,0.31,10
0.05,-0.23,-0.17,9.82,-29.85,-27.36,3.98,-0.19,0.00,0.00,10
0.05,-0.25,-0.16,9.76,-28.88,-23.96,4.80,-0.13,0.13,0.25,10
0.05,-0.19,-0.17,9.76,-29.85,-28.06,4.39,0.00,0.00,0.19,10
0.05,-0.21,-0.16,9.80,-29.13,-25.25,3.98,0.06,0.06,0.00,10
0.05,-0.23,-0.17,9.80,-30.09,-28.76,5.28,-0.06,0.19,0.06,10
0.05,-0.19,-0.17,9.78,-28.88,-21.85,5.21,0.00,0.25,0.13,10
0.05,-0.23,-0.17,9.78,-30.53,-23.96,3.98,-0.06,-0.06,0.19,10
0.05,-0.21,-0.17,9.80,-30.09,-25.25,2.74,-0.06,0.13,0.06,10
0.05,-0.21,-0.17,9.76,-30.53,-26.66,4.39,0.06,0.00,0.19,10
0.05,-0.23,-0.17,9.80,-29.85,-25.95,3.98,-0.13,0.06,0.25,10
0.05,-0.25,-0.17,9.80,-29.37,-25.25,4.87,0.00,-0.06,0.13,10
0.05,-0.21,-0.16,9.78,-30.09,-26.66,5.28,-0.19,0.06,0.13,10
0.05,-0.25,-0.17,9.84,-30.09,-25.95,3.08,-0.19,0.19,0.06,10
0.05,-0.17,-0.17,9.76,-28.88,-25.25,3.50,0.00,0.13,0.13,10
0.05,-0.25,-0.17,9.82,-29.13,-23.26,2.67,-0.25,0.13,0.13,10
0.05,-0.23,-0.16,9.76,-29.37,-25.25,4.87,0.00,-0.13,0.19,10
0.05,-0.23,-0.17,9.78,-29.13,-25.25,3.56,0.06,0.00,0.19,10
0.05,-0.23,-0.17,9.80,-29.61,-24.55,3.91,-0.19,0.13,0.00,10
0.05,-0.21,-0.17,9.80,-29.61,-27.36,3.50,0.00,0.00,0.25,10
0.05,-0.23,-0.17,9.78,-29.61,-27.36,3.56,-0.13,0.00,0.13,10
0.05,-0.21,-0.17,9.80,-29.13,-23.96,2.67,0.00,0.00,0.00,10
0.05,-0.23,-0.17,9.82,-29.13,-24.66,3.15,-0.19,0.06,0.06,10
0.05,-0.21,-0.17,9.78,-30.29,-25.25,4.80,-0.25,-0.13,0.13,10
0.05,-0.21,-0.17,9.78,-29.37,-22.55,3.98,-0.06,0.13,0.00,10
0.05,-0.21,-0.16,9.78,-31.26,-22.55,3.56,-0.19,0.19,-0.06,10
0.05,-0.19,-0.16,9.78,-29.37,-25.95,3.98,-0.13,-0.06,0.13,10
0.05,-0.25,-0.17,9.76,-30.09,-21.85,4.39,-0.13,0.00,0.31,10
0.05,-0.21,-0.17,9.84,-29.85,-24.55,3.98,-0.19,0.00,0.19,10
0.05,-0.19,-0.17,9.82,-29.61,-27.36,2.33,-0.13,0.25,0.00,10
0.05,-0.25,-0.17,9.78,-29.13,-25.95,5.69,0.13,0.06,0.13,10
0.05,-0.25,-0.17,9.78,-30.29,-26.66,2.26,-0.13,0.00,-0.06,10
0.05,-0.21,-0.17,9.80,-30.77,-28.06,2.67,0.00,-0.06,0.06,10
0.05,-0.19,-0.17,9.80,-28.88,-27.36,4.87,-0.06,0.13,0.19,10
0.05,-0.23,-0.16,9.80,-30.53,-28.76,4.39,0.06,0.19,0.13,10
0.05,-0.21,-0.17,9.80,-29.85,-24.55,3.50,-0.06,0.06,0.13,10
0.05,-0.23,-0.16,9.78,-29.61,-24.66,3.56,-0.06,0.06,0.13,10
0.05,-0.23,-0.17,9.76,-28.88,-26.66,6.10,0.06,-0.06,-0.13,10
0.05,-0.23,-0.16,9.80,-30.09,-28.06,3.98,0.06,0.13,0.06,10
0.05,-0.23,-0.17,9.78,-28.88,-22.55,3.56,0.00,0.13,0.06,10
0.05,-0.23,-0.16,9.84,-29.85,-24.66,3.56,-0.13,0.13,0.25,10
0.05,-0.23,-0.17,9.76,-30.77,-26.66,5.69,0.00,0.06,0.06,10
0.05,-0.21,-0.17,9.78,-29.61,-23.96,3.15,-0.19,-0.06,0.06,10
0.05,-0.19,-0.17,9.80,-30.09,-25.25,3.15,0.00,0.13,0.13,10
0.05,-0.25,-0.16,9.80,-29.61,-29.47,4.87,-0.13,-0.06,-0.06,10
0.05,-0.25,-0.17,9.76,-29.37,-25.25,4.39,-0.19,0.06,-0.13,10
0.05,-0.21,-0.17,9.80,-30.09,-25.95,3.15,-0.06,0.19,0.13,10
0.05,-0.21,-0.17,9.80,-31.02,-28.76,3.08,0.00,0.00,0.00,10
0.05,-0.23,-0.17,9.76,-29.13,-24.66,5.28,0.06,-0.13,0.06,10
0.05,-0.21,-0.16,9.76,-30.09,-26.66,4.39,0.00,0.00,0.13,10
0.05,-0.19,-0.17,9.78,-28.88,-25.95,3.98,-0.13,0.13,0.13,10
0.05,-0.23,-0.17,9.80,-31.26,-27.36,5.28,-0.06,-0.06,0.06,10
0.05,-0.19,-0.17,9.78,-29.13,-24.66,4.87,0.13,0.06,0.13,10
0.05,-0.21,-0.16,9.78,-29.85,-27.36,3.15,-0.19,0.06,0.13,10
0.05,-0.23,-0.17,9.78,-30.29,-26.66,3.98,0.06,0.31,0.00,10
0.05,-0.21,-0.16,9.80,-29.13,-28.06,3.98,-0.13,0.13,0.00,10
0.05,-0.21,-0.17,9.76,-29.37,-23.96,3.98,-0.06,-0.13,0.06,10
0.05,-0.23,-0.16,9.80,-29.61,-23.96,3.56,-0.06,0.00,0.13,10
0.05,-0.21,-0.17,9.78,-30.53,-25.25,5.69,-0.06,0.13,0.06,10
0.05,-0.21,-0.16,9.78,-29.61,-22.55,3.56,-0.13,0.06,0.19,10
0.05,-0.21,-0.17,9.78,-29.85,-23.26,3.63,-0.06,0.13,0.06,10
0.05,-0.25,-0.17,9.80,-29.85,-25.95,4.04,-0.06,-0.06,0.19,10
0.05,-0.21,-0.16,9.78,-30.53,-28.06,5.28,-0.13,0.19,0.13,10
0.05,-0.27,-0.17,9.78,-29.37,-23.96,3.98,-0.06,0.00,0.13,10
0.05,-0.21,-0.16,9.80,-30.29,-24.55,3.98,0.00,0.13,0.06,10
0.05,-0.25,-0.16,9.82,-30.29,-26.66,4.39,0.06,-0.06,0.19,10
0.05,-0.21,-0.17,9.78,-29.37,-24.66,5.28,0.06,0.00,0.06,10
0.05,-0.23,-0.17,9.78,-29.37,-24.66,3.98,0.06,0.00,0.13,10
0.05,-0.23,-0.17,9.80,-29.61,-25.95,2.67,-0.06,0.00,0.06,10
0.05,-0.25,-0.17,9.80,-30.77,-26.66,4.39,0.00,0.00,0.00,10
0.05,-0.21,-0.17,9.78,-28.64,-28.06,3.56,-0.06,0.06,-0.06,10
0.05,-0.19,-0.17,9.78,-29.13,-23.26,3.56,0.06,-0.25,0.00,10
0.05,-0.25,-0.16,9.78,-30.09,-27.36,4.04,-0.06,0.13,0.06,10
0.05,-0.19,-0.17,9.78,-29.61,-25.25,4.04,-0.13,0.06,0.19,10
0.05,-0.23,-0.17,9.82,-30.09,-22.55,3.15,-0.06,0.13,0.13,10
0.05,-0.21,-0.17,9.82,-30.29,-24.66,2.67,0.00,0.31,0.13,10
0.05,-0.21,-0.17,9.76,-29.37,-28.06,4.87,0.00,0.19,0.13,10
0.05,-0.21,-0.17,9.78,-29.61,-24.66,3.98,-0.06,0.00,0.00,10
0.05,-0.21,-0.17,9.82,-30.09,-28.76,3.56,-0.06,0.13,0.06,10
0.05,-0.21,-0.17,9.80,-30.29,-24.66,4.04,-0.19,0.13,0.13,10
0.05,-0.25,-0.17,9.78,-30.09,-25.25,4.04,0.06,0.06,0.06,10
0.05,-0.27,-0.17,9.82,-29.13,-24.66,3.15,0.06,0.00,-0.06,10
0.05,-0.23,-0.17,9.78,-29.61,-23.26,3.98,-0.13,0.06,0.06,10
0.05,-0.21,-0.17,9.76,-30.53,-23.96,5.28,-0.06,0.13,0.19,10
0.05,-0.23,-0.17,9.78,-29.85,-25.95,3.22,0.06,0.06,0.13,10
0.05,-0.21,-0.16,9.80,-29.85,-23.26,4.46,-0.13,0.13,0.00,10
0.05,-0.23,-0.16,9.78,-28.88,-27.36,3.63,0.00,-0.06,0.13,10
0.05,-0.25,-0.17,9.76,-29.61,-26.66,5.76,-0.06,0.13,0.06,10
0.05,-0.23,-0.17,9.80,-29.61,-25.25,3.56,-0.13,0.13,0.06,10
0.05,-0.21,-0.17,9.78,-30.53,-27.36,3.15,-0.06,0.19,0.06,10
0.05,-0.23,-0.17,9.80,-29.85,-25.25,5.69,-0.13,0.19,0.00,10
0.05,-0.21,-0.16,9.76,-29.61,-23.96,4.04,0.13,0.13,0.13,10
0.05,-0.19,-0.16,9.78,-30.29,-25.95,3.63,-0.13,0.06,0.13,10
0.05,-0.23,-0.17,9.78,-29.61,-25.95,4.87,-0.06,0.19,0.13,10
0.05,-0.21,-0.17,9.78,-29.85,-24.66,6.17,-0.25,0.06,0.13,10
0.05,-0.23,-0.17,9.80,-29.13,-24.66,4.04,-0.13,0.00,0.13,10
0.05,-0.21,-0.17,9.82,-29.85,-25.95,4.46,-0.25,0.19,0.00,10
0.05,-0.21,-0.17,9.80,-30.77,-31.46,4.87,0.00,-0.06,-0.06,10
0.05,-0.19,-0.17,9.76,-28.88,-27.36,3.56,0.00,0.06,0.19,10
0.05,-0.23,-0.17,9.84,-29.13,-26.66,3.15,0.00,0.00,0.13,10
0.05,-0.23,-0.17,9.80,-30.29,-25.95,4.04,-0.13,-0.06,0.06,10
0.05,-0.23,-0.17,9.78,-29.37,-28.76,5.28,0.00,0.00,0.06,10
0.05,-0.25,-0.16,9.82,-30.77,-25.25,4.87,-0.06,0.06,0.13,10
0.05,-0.19,-0.16,9.82,-29.37,-23.96,4.04,0.06,0.13,-0.06,10
0.05,-0.23,-0.17,9.82,-30.09,-27.36,4.87,-0.13,0.19,0.06,10
0.05,-0.23,-0.17,9.78,-30.77,-22.55,4.04,-0.06,0.06,0.06,10
0.05,-0.21,-0.17,9.80,-28.64,-24.66,3.56,0.06,-0.06,0.06,10
0.05,-0.23,-0.17,9.78,-30.09,-24.66,3.63,-0.13,-0.06,0.06,10
0.05,-0.23,-0.17,9.78,-30.29,-26.66,5.76,0.00,0.06,0.13,10
0.05,-0.19,-0.17,9.76,-29.37,-23.26,3.63,0.06,0.13,0.19,10
0.05,-0.23,-0.17,9.80,-29.85,-23.96,3.15,-0.06,-0.06,0.06,10
0.05,-0.23,-0.17,9.80,-29.37,-26.66,5.76,-0.06,-0.13,-0.06,10
0.05,-0.23,-0.16,9.80,-30.29,-25.25,3.56,-0.06,0.19,0.06,10
0.05,-0.21,-0.16,9.76,-29.85,-26.66,3.56,-0.13,0.06,0.13,10
0.05,-0.19,-0.16,9.80,-29.85,-27.36,3.63,-0.13,0.13,0.13,10
0.05,-0.21,-0.17,9.78,-29.61,-26.66,6.17,0.00,0.00,0.06,10
0.05,-0.21,-0.17,9.80,-30.29,-28.76,2.33,-0.06,-0.06,0.06,10
0.05,-0.21,-0.17,9.80,-29.13,-24.66,3.56,-0.19,0.13,0.00,10
0.05,-0.21,-0.16,9.80,-29.85,-25.95,4.94,-0.06,0.13,0.19,10
0.05,-0.23,-0.16,9.80,-28.64,-24.66,4.04,-0.06,0.06,0.19,10
0.05,-0.23,-0.16,9.80,-30.09,-27.36,4.04,-0.06,-0.19,-0.13,10
0.05,-0.21,-0.17,9.74,-29.61,-22.55,4.46,-0.06,-0.06,0.19,10
0.05,-0.19,-0.16,9.76,-30.29,-26.66,5.76,-0.06,0.06,0.00,10
0.05,-0.21,-0.16,9.80,-31.26,-24.66,3.63,0.00,0.13,0.00,10
0.05,-0.21,-0.17,9.80,-30.09,-24.66,3.15,-0.13,-0.06,0.00,10
0.05,-0.21,-0.17,9.78,-30.09,-24.66,4.04,-0.06,-0.13,0.13,10
0.05,-0.21,-0.17,9.78,-29.13,-23.96,4.46,0.00,0.06,0.06,10
0.05,-0.21,-0.16,9.78,-29.61,-25.37,4.04,0.06,0.00,0.13,10
0.05,-0.21,-0.17,9.82,-29.85,-23.96,4.04,0.06,0.00,-0.19,10
0.05,-0.23,-0.17,9.80,-30.53,-26.66,7.06,-0.13,0.06,0.06,10
0.05,-0.21,-0.16,9.78,-28.88,-25.95,4.04,-0.13,0.06,0.06,10
0.05,-0.25,-0.16,9.78,-29.37,-25.95,4.46,0.00,-0.13,0.00,10
0.05,-0.21,-0.17,9.78,-29.85,-25.25,4.04,-0.13,-0.06,0.13,10
0.05,-0.23,-0.17,9.76,-29.85,-23.96,5.35,-0.19,0.19,-0.06,10
0.05,-0.21,-0.17,9.76,-30.77,-28.06,3.63,0.00,-0.06,0.13,10
0.05,-0.19,-0.17,9.82,-28.64,-26.66,3.15,-0.13,0.06,-0.06,10
0.05,-0.23,-0.16,9.78,-30.09,-25.25,6.17,0.00,0.00,0.13,10
0.05,-0.23,-0.16,9.78,-29.37,-25.37,2.74,-0.06,0.13,0.06,10
0.05,-0.23,-0.16,9.78,-30.29,-27.36,4.04,0.00,-0.13,0.00,10
0.05,-0.21,-0.17,9.78,-29.13,-22.55,3.63,-0.13,0.00,0.06,10
0.05,-0.21,-0.17,9.76,-30.09,-24.66,5.76,0.00,0.06,0.06,10
0.05,-0.23,-0.17,9.80,-29.13,-23.26,4.04,0.00,0.06,0.00,10
0.05,-0.19,-0.17,9.78,-29.85,-22.55,3.63,-0.06,0.06,0.13,10
0.05,-0.19,-0.16,9.80,-30.09,-26.66,4.04,-0.06,-0.13,0.00,10
0.05,-0.19,-0.16,9.82,-29.13,-25.25,3.15,-0.06,-0.06,0.06,10
0.05,-0.21,-0.17,9.78,-30.09,-26.66,3.15,0.06,0.00,0.06,10
0.05,-0.25,-0.16,9.84,-28.20,-23.96,4.87,0.00,0.06,0.13,10
0.05,-0.21,-0.17,9.80,-30.09,-25.95,4.04,-0.19,-0.06,0.06,10
0.05,-0.19,-0.17,9.78,-30.09,-23.26,4.46,-0.06,0.00,0.19,10
0.05,-0.19,-0.17,9.82,-30.09,-25.37,4.04,-0.25,0.13,-0.06,10
0.05,-0.23,-0.17,9.76,-30.09,-28.06,5.35,-0.06,0.06,0.13,10
0.05,-0.21,-0.17,9.80,-30.09,-26.66,5.76,-0.06,0.06,-0.13,10
0.05,-0.23,-0.16,9.80,-28.64,-24.66,3.63,-0.06,0.06,0.19,10
0.05,-0.21,-0.17,9.78,-29.85,-25.37,4.46,0.00,0.00,0.13,10
0.05,-0.23,-0.17,9.76,-29.37,-25.25,5.76,-0.13,0.00,0.00,10
0.05,-0.23,-0.17,9.78,-29.61,-27.36,3.15,-0.13,0.19,0.06,10
0.05,-0.21,-0.16,9.78,-29.61,-25.37,3.70,-0.19,0.13,0.00,10
0.05,-0.25,-0.17,9.82,-28.64,-28.76,5.35,0.06,0.06,0.13,10
0.05,-0.19,-0.17,9.80,-29.85,-23.96,4.46,-0.25,0.19,0.00,10
0.05,-0.23,-0.17,9.82,-28.64,-22.55,4.46,0.06,0.00,0.13,10
0.05,-0.21,-0.17,9.80,-29.61,-24.66,3.63,0.00,0.06,0.06,10
0.05,-0.21,-0.16,9.80,-29.37,-23.26,5.28,0.00,0.00,0.06,10
0.05,-0.21,-0.17,9.74,-28.64,-24.66,4.04,-0.19,0.13,0.13,10
0.05,-0.25,-0.17,9.80,-30.53,-24.66,3.63,0.06,-0.06,0.19,10
0.05,-0.21,-0.17,9.80,-29.37,-25.37,3.15,-0.13,0.00,0.13,10
0.05,-0.21,-0.16,9.74,-29.85,-23.26,4.87,0.00,0.00,-0.06,10
0.05,-0.25,-0.17,9.78,-29.61,-23.26,3.63,-0.06,0.13,0.19,10
0.05,-0.23,-0.17,9.82,-29.85,-27.36,3.15,-0.06,0.13,0.13,10
0.05,-0.17,-0.17,9.80,-30.29,-26.66,5.35,-0.13,0.00,-0.06,10
0.05,-0.19,-0.16,9.78,-28.64,-23.96,4.04,-0.06,0.13,0.13,10
0.05,-0.21,-0.17,9.78,-28.88,-25.95,3.63,-0.06,0.00,0.06,10
0.05,-0.25,-0.17,9.78,-29.37,-27.36,3.63,0.00,0.06,0.19,10
0.05,-0.19,-0.16,9.76,-29.13,-24.66,4.46,-0.13,-0.06,0.06,10
0.05,-0.23,-0.16,9.84,-29.37,-23.26,3.98,-0.13,0.13,0.06,10
0.05,-0.19,-0.17,9.78,-31.02,-25.95,2.74,0.00,0.19,0.06,10
0.05,-0.23,-0.17,9.78,-28.40,-26.66,5.35,-0.06,0.06,0.06,10
0.05,-0.21,-0.17,9.78,-29.13,-24.66,3.22,-0.19,0.13,0.13,10
0.05,-0.21,-0.16,9.80,-30.53,-23.26,4.46,-0.13,0.13,-0.06,10
0.05,-0.19,-0.17,9.78,-30.29,-21.85,4.11,-0.13,-0.19,0.13,10
0.05,-0.23,-0.17,9.82,-30.29,-25.37,4.52,0.06,0.19,0.13,10
0.05,-0.21,-0.17,9.76,-30.09,-26.66,2.81,0.06,-0.06,0.19,10
0.05,-0.21,-0.16,9.78,-29.37,-23.26,4.04,-0.06,0.25,0.13,10
0.05,-0.21,-0.17,9.82,-29.61,-25.37,4.87,0.00,0.13,0.13,10
0.05,-0.19,-0.17,9.78,-29.85,-28.76,3.22,-0.19,0.06,0.00,10
0.05,-0.21,-0.17,9.78,-29.13,-22.55,3.63,-0.13,0.13,0.06,10
0.05,-0.21,-0.17,9.78,-30.29,-27.36,4.46,-0.13,0.06,-0.06,10
0.05,-0.21,-0.17,9.76,-30.77,-25.37,4.04,-0.13,0.25,0.19,10
0.05,-0.21,-0.17,9.82,-29.13,-23.96,4.87,-0.06,0.13,0.19,10
0.05,-0.23,-0.17,9.78,-30.29,-25.37,3.15,0.00,-0.06,0.06,10
